Index, StateCode, StateName, CountyName, CityName, Latitude, Longitude, Zip_Code, Average_Temperature, Maximum_Monthly_Highs, Minimum_Monthly_Lows
986,AR,Arkansas,Lonoke,England,34.557458,-91.948422,72046,62.36666666666665,90.2,32.8
987,AR,Arkansas,Faulkner,Enola,35.208705,-92.212328,72047,58.433333333333316,91.2,24.3
988,AR,Arkansas,Arkansas,Ethel,34.243525,-91.139839,72048,62.26666666666667,91.8,31.6
989,AR,Arkansas,Mississippi,Etowah,35.714707,-90.218172,72428,61.208333333333336,91.1,30.3
990,AR,Arkansas,Chicot,Eudora,33.12135,-91.271552,71640,65.09166666666667,94.8,33.8
991,AR,Arkansas,Carroll,EurekaSprings,36.485278,-93.731944,72631,58.025000000000006,88.9,26.1
992,AR,Arkansas,Washington,Evansville,35.819345,-94.478936,72729,58.275,90.0,25.9
993,AR,Arkansas,Sharp,EveningShade,36.085532,-91.598014,72532,58.93333333333334,93.0,24.7
994,AR,Arkansas,Boone,Everton,36.153366,-92.914989,72633,58.14166666666666,92.9,23.5
995,AR,Arkansas,VanBuren,FairfieldBay,35.656111,-92.319167,72088,59.041666666666664,91.2,26.1
996,AR,Arkansas,Washington,Farmington,36.043635,-94.253871,72730,57.0,89.1,24.8
997,AR,Arkansas,Washington,Fayetteville,36.052045,-94.153395,72730,57.0,89.1,24.8
998,AR,Arkansas,Stone,FiftySix,35.991958,-92.218169,72533,56.99166666666665,90.5,22.8
999,AR,Arkansas,Poinsett,Fisher,35.513956,-90.955001,72429,61.675000000000004,91.7,31.0
1000,AR,Arkansas,Marion,Flippin,36.268219,-92.577995,72634,58.14166666666666,92.9,23.5
1001,AR,Arkansas,Independence,Floral,35.602337,-91.734101,72534,59.29999999999999,93.2,25.0
1002,AR,Arkansas,Dallas,Fordyce,33.817648,-92.422475,71742,60.91666666666668,91.6,29.1
1003,AR,Arkansas,LittleRiver,Foreman,33.71759,-94.388108,71836,63.18333333333333,94.2,31.5
1004,AR,Arkansas,SaintFrancis,ForrestCity,35.009129,-90.788572,72335,60.01666666666667,89.8,28.8
1005,AR,Arkansas,Sebastian,FortSmith,35.365272,-94.411035,72901,61.65,93.4,29.0
1006,AR,Arkansas,Miller,Fouke,33.302476,-93.900953,71837,63.791666666666664,93.3,34.0
1007,AR,Arkansas,Ashley,FountainHill,33.342951,-91.835627,71642,62.324999999999996,92.2,31.0
1008,AR,Arkansas,Stone,Fox,35.768208,-92.304266,72051,59.041666666666664,91.2,26.1
1009,AR,Arkansas,Izard,Franklin,36.129093,-91.809592,72512,58.93333333333334,93.0,24.7
1010,AR,Arkansas,Mississippi,FrenchmansBayou,35.478419,-90.055933,72338,61.208333333333336,91.1,30.3
1011,AR,Arkansas,HotSpring,Friendship,34.241225,-92.980393,71942,62.741666666666674,93.6,31.9
1012,AR,Arkansas,Hempstead,Fulton,33.629876,-93.808562,71838,63.34166666666666,91.7,33.2
1013,AR,Arkansas,Baxter,Gamaliel,36.461794,-92.228447,72537,58.116666666666674,89.9,25.5
1014,AR,Arkansas,Benton,Garfield,36.428817,-93.951197,72732,54.99166666666667,88.1,22.0
1015,AR,Arkansas,Miller,GarlandCity,33.335161,-93.731624,71839,63.14166666666667,93.7,32.3
1016,AR,Arkansas,White,Garner,35.130305,-91.742884,72052,60.449999999999996,92.6,27.2
1017,AR,Arkansas,Baxter,Gassville,36.317525,-92.473637,72635,58.800000000000004,90.2,27.7
1018,AR,Arkansas,Benton,Gateway,36.485751,-93.935016,72733,54.99166666666667,88.1,22.0
1019,AR,Arkansas,Miller,Genoa,33.383611,-93.909444,71840,63.791666666666664,93.3,34.0
1020,AR,Arkansas,Benton,Gentry,36.26516,-94.475131,72734,58.86666666666665,91.8,26.6
1021,AR,Arkansas,Fulton,Gepp,36.436443,-92.099507,72538,58.116666666666674,89.9,25.5
1022,AR,Arkansas,Searcy,Gilbert,35.987778,-92.716111,72636,58.14166666666666,90.8,24.1
1023,AR,Arkansas,Arkansas,Gillett,34.121838,-91.380048,72055,62.958333333333336,90.5,33.5
1024,AR,Arkansas,Sevier,Gillham,34.157003,-94.316497,71841,61.55833333333334,93.2,29.0
1025,AR,Arkansas,Crittenden,Gilmore,35.386408,-90.264664,72339,61.34166666666667,90.5,29.9
1026,AR,Arkansas,Fulton,Glencoe,36.288962,-91.769483,72539,58.93333333333334,93.0,24.7
1027,AR,Arkansas,Pike,Glenwood,34.319207,-93.555881,71943,58.90833333333334,90.5,27.2
1028,AR,Arkansas,SaintFrancis,Goodwin,34.959149,-90.983518,72340,60.93333333333333,90.2,30.2
1029,AR,Arkansas,Washington,Goshen,36.107523,-93.987262,72735,58.05833333333334,89.2,26.3
1030,AR,Arkansas,Mississippi,Gosnell,35.9272,-89.9188,72315,60.333333333333336,90.2,29.1
1031,AR,Arkansas,Lincoln,Gould,34.034503,-91.576798,71643,63.18333333333333,91.4,33.3
1032,AR,Arkansas,Lincoln,Grady,34.030484,-91.67082,71644,62.98333333333333,92.3,31.2
1033,AR,Arkansas,Polk,Grannis,34.237021,-94.3255,71944,61.55833333333334,93.2,29.0
1034,AR,Arkansas,Grant,Grapevine,34.130893,-92.310944,72057,61.474999999999994,92.2,29.0
1035,AR,Arkansas,Yell,Gravelly,34.888123,-93.680249,72838,61.31666666666666,93.9,29.6
1036,AR,Arkansas,Benton,Gravette,36.415513,-94.477862,72736,58.86666666666665,91.8,26.6
1037,AR,Arkansas,Carroll,GreenForest,36.322408,-93.405875,72638,57.82500000000001,89.0,26.3
1038,AR,Arkansas,Faulkner,Greenbrier,35.229547,-92.357792,72058,58.433333333333316,91.2,24.3
1039,AR,Arkansas,Washington,Greenland,35.994167,-94.175,72737,57.0,89.1,24.8
1040,AR,Arkansas,Clay,Greenway,36.334766,-90.225257,72430,59.208333333333336,91.6,25.8
1041,AR,Arkansas,Sebastian,Greenwood,35.195476,-94.253027,72936,61.65,93.4,29.0
1042,AR,Arkansas,Woodruff,Gregory,35.155278,-91.343056,72059,61.90833333333333,91.8,30.9
1043,AR,Arkansas,White,Griffithville,35.114383,-91.624234,72060,60.449999999999996,92.6,27.2
1044,AR,Arkansas,Jackson,Grubbs,35.649722,-91.073889,72431,61.675000000000004,91.7,31.0
1045,AR,Arkansas,Izard,Guion,35.960135,-91.934287,72540,57.73333333333333,89.1,25.8
1046,AR,Arkansas,Clark,Gurdon,33.912493,-93.141691,71743,61.88333333333333,92.4,29.3
1047,AR,Arkansas,Faulkner,Guy,35.318487,-92.331539,72061,58.433333333333316,91.2,24.3
1048,AR,Arkansas,Sebastian,Hackett,35.194476,-94.398328,72937,61.65,93.4,29.0
1049,AR,Arkansas,Johnson,Hagarville,35.523291,-93.344256,72839,59.49166666666667,92.0,25.8
1050,AR,Arkansas,Ashley,Hamburg,33.2058,-91.802265,71646,62.324999999999996,92.2,31.0
1051,AR,Arkansas,Calhoun,Hampton,33.537613,-92.52951,71744,62.19166666666667,92.4,30.3
1052,AR,Arkansas,Sharp,Hardy,36.322746,-91.411027,72525,56.525000000000006,89.5,21.5
1053,AR,Arkansas,Calhoun,Harrell,33.510865,-92.391243,71745,62.19166666666667,92.4,30.3
1054,AR,Arkansas,Searcy,Harriet,35.974187,-92.50055,72617,57.50833333333333,89.0,25.4
1055,AR,Arkansas,Poinsett,Harrisburg,35.572222,-90.703752,72432,59.900000000000006,90.8,28.7
1056,AR,Arkansas,Boone,Harrison,36.241707,-93.106162,72601,57.82500000000001,89.0,26.3
1057,AR,Arkansas,Sebastian,Hartford,35.022233,-94.381876,72938,59.41666666666666,92.5,25.7
1058,AR,Arkansas,Johnson,Hartman,35.443583,-93.614196,72840,60.541666666666664,91.9,28.7
1059,AR,Arkansas,Scott,Harvey,34.867912,-93.752538,72841,61.31666666666666,93.9,29.6
1060,AR,Arkansas,Newton,Hasty,36.015229,-93.045966,72640,54.87500000000001,82.9,25.0
1061,AR,Arkansas,Polk,Hatfield,34.487703,-94.371397,71945,59.11666666666667,89.8,27.9
1062,AR,Arkansas,Conway,Hattieville,35.290713,-92.778317,72063,59.93333333333333,92.8,27.1
1063,AR,Arkansas,Yell,Havana,35.111845,-93.576719,72842,61.31666666666666,93.9,29.6
1064,AR,Arkansas,Lee,Haynes,34.883752,-90.766621,72341,61.81666666666666,91.2,31.0
1065,AR,Arkansas,Prairie,Hazen,34.783833,-91.576699,72064,61.90833333333333,91.8,30.9
1066,AR,Arkansas,Cleburne,HeberSprings,35.510278,-92.039211,72543,59.17499999999999,90.6,27.1
1067,AR,Arkansas,Pope,Hector,35.40574,-92.965559,72843,61.35833333333333,93.5,28.7
1068,AR,Arkansas,Phillips,Helena,34.532491,-90.629784,72342,62.51666666666666,95.1,28.4
1069,AR,Arkansas,Baxter,Henderson,36.356829,-92.269253,72544,58.116666666666674,89.9,25.5
1070,AR,Arkansas,Saline,Hensley,34.591133,-92.214019,72065,62.574999999999996,92.6,31.2
1071,AR,Arkansas,Bradley,Hermitage,33.422207,-92.127714,71647,62.18333333333334,91.4,31.6
1072,AR,Arkansas,SaintFrancis,Heth,35.097335,-90.458554,72346,61.34166666666667,90.5,29.9
1073,AR,Arkansas,Prairie,HickoryPlains,34.978642,-91.750844,72066,61.90833333333333,91.8,30.9
1074,AR,Arkansas,Cross,HickoryRidge,35.399457,-90.982283,72347,61.675000000000004,91.7,31.0
1075,AR,Arkansas,Cleburne,Higden,35.549812,-92.182284,72067,59.17499999999999,90.6,27.1
1076,AR,Arkansas,White,Higginson,35.188254,-91.71828,72068,60.449999999999996,92.6,27.2
1077,AR,Arkansas,Madison,Hindsville,36.142206,-93.863339,72738,58.63333333333335,88.2,28.6
1078,AR,Arkansas,Benton,Hiwasse,36.441589,-94.338993,72739,58.86666666666665,91.8,26.6
1079,AR,Arkansas,Monroe,HollyGrove,34.599294,-91.184376,72069,61.17499999999999,91.3,29.9
1080,AR,Arkansas,Hempstead,Hope,33.656645,-93.590305,71801,62.21666666666666,93.3,30.5
1081,AR,Arkansas,Sevier,Horatio,33.939221,-94.295942,71842,61.55833333333334,93.2,29.0
1082,AR,Arkansas,Izard,HorseshoeBend,36.202502,-91.755334,72512,58.93333333333334,93.0,24.7
1083,AR,Arkansas,Garland,HotSpringsNationalPark,34.501475,-93.026024,71901,61.88333333333333,93.3,31.5
1084,AR,Arkansas,Garland,HotSpringsVillage,34.6411,-93.0574,71909,61.88333333333333,93.3,31.5
1085,AR,Arkansas,Perry,Houston,35.036209,-92.691319,72070,59.93333333333333,92.8,27.1
1086,AR,Arkansas,Lawrence,Hoxie,36.032573,-90.971504,72433,59.300000000000004,90.0,27.2
1087,AR,Arkansas,SaintFrancis,Hughes,34.945416,-90.474142,72348,62.56666666666666,91.4,32.5
1088,AR,Arkansas,Lonoke,Humnoke,34.541896,-91.756616,72072,62.36666666666665,90.2,32.8
1089,AR,Arkansas,Jefferson,Humphrey,34.403387,-91.67896,72073,61.73333333333335,91.9,30.1
1090,AR,Arkansas,Woodruff,Hunter,35.052778,-91.126111,72074,60.93333333333333,90.2,30.2
1091,AR,Arkansas,Sebastian,Huntington,35.096267,-94.331283,72940,61.65,93.4,29.0
1092,AR,Arkansas,Madison,Huntsville,36.104348,-93.727893,72740,58.63333333333335,88.2,28.6
1093,AR,Arkansas,Union,Huttig,33.045888,-92.194153,71747,62.324999999999996,92.2,31.0
1094,AR,Arkansas,Cleburne,Ida,35.594326,-91.930081,72546,59.17499999999999,90.6,27.1
1095,AR,Arkansas,Lawrence,Imboden,36.19763,-91.185442,72434,58.08333333333332,89.6,25.2
1096,AR,Arkansas,Dallas,Ivan,33.902984,-92.439406,71748,60.91666666666668,91.6,29.1
1097,AR,Arkansas,Jackson,Jacksonport,35.641667,-91.309444,72075,60.125,90.1,28.6
1098,AR,Arkansas,Pulaski,Jacksonville,34.881985,-92.130435,72076,62.60833333333333,92.1,32.7
1099,AR,Arkansas,Newton,Jasper,36.003798,-93.204771,72641,54.87500000000001,82.9,25.0
1100,AR,Arkansas,Jefferson,Jefferson,34.355285,-92.148574,72079,62.71666666666666,91.8,32.1
1101,AR,Arkansas,Bradley,Jersey,33.388914,-92.296613,71651,62.19166666666667,92.4,30.3
1102,AR,Arkansas,Conway,Jerusalem,35.37975,-92.813886,72080,59.93333333333333,92.8,27.1
1103,AR,Arkansas,Garland,Jessieville,34.693729,-93.196318,71949,59.23333333333333,91.4,27.7
1104,AR,Arkansas,Washington,Johnson,36.132778,-94.165278,72741,58.05833333333334,89.2,26.3
1105,AR,Arkansas,Mississippi,Joiner,35.505239,-90.14779,72350,61.208333333333336,91.1,30.3
1106,AR,Arkansas,HotSpring,JonesMill,34.453624,-92.861975,72105,61.50833333333333,92.4,29.0
1107,AR,Arkansas,Craighead,Jonesboro,35.833016,-90.696526,72401,59.10833333333333,90.7,25.7
1108,AR,Arkansas,White,Judsonia,35.324954,-91.649087,72081,60.449999999999996,92.6,27.2
1109,AR,Arkansas,Union,JunctionCity,33.043965,-92.684254,71749,63.43333333333333,92.6,33.1
1110,AR,Arkansas,Mississippi,Keiser,35.678626,-90.096171,72351,61.208333333333336,91.1,30.3
1111,AR,Arkansas,White,Kensett,35.229939,-91.669672,72082,60.449999999999996,92.6,27.2
1112,AR,Arkansas,Lonoke,Keo,34.604072,-92.007844,72083,62.36666666666665,90.2,32.8
1113,AR,Arkansas,Cleveland,Kingsland,33.86002,-92.301415,71652,60.91666666666668,91.6,29.1
1114,AR,Arkansas,Madison,Kingston,36.04845,-93.504357,72742,58.63333333333335,88.2,28.6
1115,AR,Arkansas,Pike,Kirby,34.255153,-93.616716,71950,60.04166666666668,91.3,27.7
1116,AR,Arkansas,Clay,Knobel,36.317647,-90.599048,72435,59.349999999999994,90.3,27.3
1117,AR,Arkansas,Johnson,Knoxville,35.374897,-93.361797,72845,60.541666666666664,92.0,29.0
1118,AR,Arkansas,Lee,LaGrange,34.656389,-90.732778,72352,61.81666666666666,91.2,31.0
1119,AR,Arkansas,Greene,Lafe,36.21547,-90.506973,72436,59.64166666666668,89.6,27.9
1120,AR,Arkansas,Craighead,LakeCity,35.81715,-90.442327,72437,59.900000000000006,90.8,28.7
1121,AR,Arkansas,Chicot,LakeVillage,33.327408,-91.282487,71653,65.09166666666667,94.8,33.8
1122,AR,Arkansas,Baxter,Lakeview,36.397308,-92.504416,72642,58.800000000000004,90.2,27.7
1123,AR,Arkansas,Johnson,Lamar,35.434868,-93.355157,72846,60.541666666666664,92.0,29.0
1124,AR,Arkansas,Phillips,Lambrook,34.335556,-90.9675,72353,62.26666666666667,91.8,31.6
1125,AR,Arkansas,Nevada,Laneburg,33.685,-93.346667,71857,61.175000000000004,92.0,28.8
1126,AR,Arkansas,Pike,Langley,34.314035,-93.850942,71952,60.04166666666668,91.3,27.7
1127,AR,Arkansas,Sebastian,Lavaca,35.337513,-94.165637,72941,61.65,93.4,29.0
1128,AR,Arkansas,Union,Lawson,33.196667,-92.482778,71750,62.19166666666667,92.4,30.3
1129,AR,Arkansas,Mississippi,Leachville,35.933216,-90.195488,72438,61.208333333333336,91.1,30.3
1130,AR,Arkansas,Boone,LeadHill,36.430886,-92.930194,72630,55.51666666666666,88.1,21.8
1131,AR,Arkansas,Grant,Leola,34.185605,-92.597865,72084,61.03333333333334,91.6,28.9
1132,AR,Arkansas,Poinsett,Lepanto,35.606909,-90.335883,72354,61.208333333333336,91.1,30.3
1133,AR,Arkansas,Searcy,Leslie,35.82716,-92.566293,72645,57.50833333333333,89.0,25.4
1134,AR,Arkansas,White,Letona,35.361667,-91.829167,72085,60.449999999999996,92.6,27.2
1135,AR,Arkansas,Lafayette,Lewisville,33.373603,-93.595258,71845,63.14166666666667,93.7,32.3
1136,AR,Arkansas,Phillips,Lexa,34.672694,-90.78532,72355,61.81666666666666,91.2,31.0
1137,AR,Arkansas,Greene,Light,36.07,-90.747778,72476,59.10833333333333,90.7,25.7
1138,AR,Arkansas,Washington,Lincoln,35.956931,-94.42724,72744,58.275,90.0,25.9
1139,AR,Arkansas,Pulaski,LittleRock,34.748342,-92.281939,72201,62.574999999999996,92.6,31.2
1140,AR,Arkansas,Pulaski,LittleRockAirForceBase,34.898611,-92.144167,72099,62.60833333333333,92.1,32.7
1141,AR,Arkansas,Sevier,Lockesburg,33.930553,-94.127588,71846,61.55833333333334,93.2,29.0
1142,AR,Arkansas,Independence,LocustGrove,35.717705,-91.741443,72550,59.29999999999999,93.2,25.0
1143,AR,Arkansas,Pope,London,35.337017,-93.238907,72847,61.70000000000001,93.5,29.6
1144,AR,Arkansas,Lonoke,Lonoke,34.783162,-91.921367,72086,62.36666666666665,90.2,32.8
1145,AR,Arkansas,Garland,Lonsdale,34.556203,-92.834034,72087,61.50833333333333,92.4,29.0
1146,AR,Arkansas,Ouachita,Louann,33.411744,-92.782759,71751,62.59166666666667,93.2,30.3
1147,AR,Arkansas,Benton,Lowell,36.243318,-94.082725,72745,56.66666666666668,89.6,23.5
1148,AR,Arkansas,Mississippi,Luxora,35.760786,-89.92204,72358,60.333333333333336,90.2,29.1
1149,AR,Arkansas,Lawrence,Lynn,36.016639,-91.254588,72440,59.300000000000004,90.0,27.2
1150,AR,Arkansas,Saline,Mabelvale,34.621756,-92.384618,72103,62.574999999999996,92.6,31.2
1151,AR,Arkansas,SaintFrancis,Madison,35.013056,-90.7225,72359,60.01666666666667,89.8,28.8
1152,AR,Arkansas,Logan,Magazine,35.15873,-93.800336,72943,60.03333333333334,92.2,27.2
1153,AR,Arkansas,Independence,Magness,35.710062,-91.485041,72553,59.29999999999999,93.2,25.0
1154,AR,Arkansas,Columbia,Magnolia,33.264678,-93.239153,71753,62.725000000000016,92.8,31.6
1155,AR,Arkansas,HotSpring,Malvern,34.355715,-92.829162,72104,61.50833333333333,92.4,29.0
1156,AR,Arkansas,Fulton,MammothSpring,36.407648,-91.575712,72554,56.525000000000006,89.5,21.5
1157,AR,Arkansas,Mississippi,Manila,35.874885,-90.180252,72442,61.208333333333336,91.1,30.3
1158,AR,Arkansas,Scott,Mansfield,35.0432,-94.22036,72944,59.41666666666666,92.5,25.7
1159,AR,Arkansas,Newton,MarbleFalls,36.095121,-93.144822,72648,57.82500000000001,89.0,26.3
1160,AR,Arkansas,Stone,Marcella,35.749654,-91.941891,72555,57.73333333333333,89.1,25.8
1161,AR,Arkansas,Lee,Marianna,34.775929,-90.77852,72360,61.81666666666666,91.2,31.0
1162,AR,Arkansas,Crittenden,Marion,35.2077,-90.198908,72364,61.34166666666667,90.5,29.9
1163,AR,Arkansas,Poinsett,MarkedTree,35.534933,-90.419387,72365,61.208333333333336,91.1,30.3
1164,AR,Arkansas,Greene,Marmaduke,36.195117,-90.38368,72436,59.64166666666668,89.6,27.9
1165,AR,Arkansas,Searcy,Marshall,35.926697,-92.640203,72650,57.50833333333333,89.0,25.4
1166,AR,Arkansas,Phillips,Marvell,34.548541,-90.941322,72366,62.26666666666667,91.8,31.6
1167,AR,Arkansas,Pulaski,Maumelle,34.849085,-92.405892,72113,62.60833333333333,92.1,32.7
1168,AR,Arkansas,Faulkner,Mayflower,34.966853,-92.400102,72106,60.44166666666667,92.0,27.4
1169,AR,Arkansas,Randolph,Maynard,36.438563,-90.874921,72444,56.78333333333333,90.3,23.0
1170,AR,Arkansas,Benton,Maysville,36.401062,-94.581278,72747,58.86666666666665,91.8,26.6
1171,AR,Arkansas,Hempstead,McCaskill,33.923042,-93.626605,71847,60.04166666666668,91.3,27.7
1172,AR,Arkansas,Woodruff,McCrory,35.247292,-91.179327,72101,61.675000000000004,91.7,31.0
1173,AR,Arkansas,Clay,McDougal,36.379909,-90.394093,72441,59.349999999999994,90.3,27.3
1174,AR,Arkansas,Desha,McGehee,33.62971,-91.392781,71654,63.67500000000001,93.2,33.0
1175,AR,Arkansas,Columbia,McNeil,33.36222,-93.193006,71752,62.725000000000016,92.8,31.6
1176,AR,Arkansas,White,McRae,35.11322,-91.821551,72102,60.449999999999996,92.6,27.2
1177,AR,Arkansas,Izard,Melbourne,36.059958,-91.905196,72556,57.73333333333333,89.1,25.8
1178,AR,Arkansas,Phillips,Mellwood,34.220032,-91.008589,72367,62.26666666666667,91.8,31.6
1179,AR,Arkansas,Polk,Mena,34.581435,-94.220984,71953,59.11666666666667,89.8,27.9
1180,AR,Arkansas,Conway,Menifee,35.148333,-92.553889,72107,60.44166666666667,92.0,27.4
1181,AR,Arkansas,Sebastian,Midland,35.093056,-94.353056,72945,61.65,93.4,29.0
1182,AR,Arkansas,Baxter,Midway,36.290454,-92.431398,72651,58.116666666666674,89.9,25.5
1183,AR,Arkansas,Howard,MineralSprings,33.863852,-93.918828,71851,63.23333333333334,94.0,31.9
1184,AR,Arkansas,Lawrence,Minturn,35.976096,-91.033704,72445,59.300000000000004,90.0,27.2
1185,AR,Arkansas,Craighead,Monette,35.900168,-90.343658,72447,59.64166666666668,89.6,27.9
1186,AR,Arkansas,Monroe,Monroe,34.734722,-91.104444,72108,61.17499999999999,91.3,29.9
1187,AR,Arkansas,Drew,Monticello,33.624951,-91.794845,71655,63.59166666666667,92.1,33.5
1188,AR,Arkansas,Ashley,Montrose,33.307516,-91.522776,71658,62.89166666666668,90.9,31.8
1189,AR,Arkansas,Lee,Moro,34.802953,-91.006026,72368,60.93333333333333,90.2,30.2
1190,AR,Arkansas,Conway,Morrilton,35.169227,-92.735436,72110,59.93333333333333,92.8,27.1
1191,AR,Arkansas,Washington,Morrow,35.85373,-94.425793,72749,58.275,90.0,25.9
1192,AR,Arkansas,Jefferson,Moscow,34.146389,-91.795,71659,62.841666666666676,92.2,32.9
1193,AR,Arkansas,Union,MountHolly,33.308534,-92.944265,71758,63.43333333333333,92.6,33.1
1194,AR,Arkansas,Montgomery,MountIda,34.561194,-93.574904,71957,60.65,92.1,30.2
1195,AR,Arkansas,Newton,MountJudea,35.834674,-93.082391,72655,54.87500000000001,82.9,25.0
1196,AR,Arkansas,Izard,MountPleasant,35.975909,-91.785013,72561,57.73333333333333,89.1,25.8
1197,AR,Arkansas,Faulkner,MountVernon,35.260613,-92.137334,72111,58.433333333333316,91.2,24.3
1198,AR,Arkansas,Baxter,MountainHome,36.331153,-92.375337,72653,58.116666666666674,89.9,25.5
1199,AR,Arkansas,Garland,MountainPine,34.577182,-93.160041,71956,59.23333333333333,91.4,27.7
1200,AR,Arkansas,Stone,MountainView,35.865769,-92.114762,72533,59.041666666666664,91.2,26.1
1201,AR,Arkansas,Crawford,Mountainburg,35.570027,-94.109094,72946,58.58333333333334,92.1,24.8
1202,AR,Arkansas,Crawford,Mulberry,35.517246,-93.988505,72947,59.425000000000004,92.0,27.1
1203,AR,Arkansas,Pike,Murfreesboro,34.101734,-93.710903,71958,60.04166666666668,91.3,27.7
1204,AR,Arkansas,Howard,Nashville,33.957646,-93.870709,71852,63.23333333333334,94.0,31.9
1205,AR,Arkansas,Crawford,NaturalDam,35.674259,-94.412377,72948,58.58333333333334,92.1,24.8
1206,AR,Arkansas,Logan,NewBlaine,35.318912,-93.44457,72851,60.541666666666664,92.0,29.0
1207,AR,Arkansas,Cleveland,NewEdinburg,33.758846,-92.193909,71660,62.18333333333334,91.4,31.6
1208,AR,Arkansas,Independence,Newark,35.71183,-91.439395,72562,60.125,90.1,28.6
1209,AR,Arkansas,Pike,Newhope,34.227347,-93.890487,71959,60.04166666666668,91.3,27.7
1210,AR,Arkansas,Jackson,Newport,35.598823,-91.257064,72112,60.125,90.1,28.6
1211,AR,Arkansas,Baxter,Norfork,36.206571,-92.273011,72658,56.99166666666665,90.5,22.8
1212,AR,Arkansas,Montgomery,Norman,34.459633,-93.674304,71960,58.90833333333334,90.5,27.2
1213,AR,Arkansas,Union,Norphlet,33.309619,-92.657619,71759,62.19166666666667,92.4,30.3
1214,AR,Arkansas,Pulaski,NorthLittleRock,34.766974,-92.265376,72231,62.574999999999996,92.6,31.2
1215,AR,Arkansas,Randolph,OKean,36.179672,-90.824069,72449,58.08333333333332,89.6,25.2
1216,AR,Arkansas,Carroll,OakGrove,36.461347,-93.432129,72660,57.82500000000001,89.0,26.3
1217,AR,Arkansas,Marion,Oakland,36.444227,-92.583187,72661,58.800000000000004,90.2,27.7
1218,AR,Arkansas,Johnson,Oark,35.709454,-93.558531,72852,59.49166666666667,92.0,25.8
1219,AR,Arkansas,Montgomery,Oden,34.611292,-93.821103,71961,58.90833333333334,90.5,27.2
1220,AR,Arkansas,LittleRiver,Ogden,33.585706,-94.027826,71853,63.791666666666664,93.3,34.0
1221,AR,Arkansas,Independence,OilTrough,35.613147,-91.470305,72564,60.125,90.1,28.6
1222,AR,Arkansas,Clark,Okolona,34.055138,-93.289679,71962,61.88333333333333,92.4,29.3
1223,AR,Arkansas,Yell,Ola,35.03091,-93.21356,72853,60.20000000000001,92.3,27.8
1224,AR,Arkansas,Boone,Omaha,36.46123,-93.188753,72662,57.82500000000001,89.0,26.3
1225,AR,Arkansas,Phillips,Oneida,34.405267,-90.826045,72369,62.51666666666666,95.1,28.4
1226,AR,Arkansas,Stone,Onia,35.940339,-92.345859,72663,56.99166666666665,90.5,22.8
1227,AR,Arkansas,Mississippi,Osceola,35.701864,-89.979764,72370,61.208333333333336,91.1,30.3
1228,AR,Arkansas,Izard,Oxford,36.211408,-91.925849,72565,56.99166666666665,90.5,22.8
1229,AR,Arkansas,Hempstead,Ozan,33.902775,-93.771443,71855,63.23333333333334,94.0,31.9
1230,AR,Arkansas,Franklin,Ozark,35.524645,-93.837423,72949,59.425000000000004,92.0,27.1
1231,AR,Arkansas,Johnson,Ozone,35.657478,-93.43111,72854,59.49166666666667,92.0,25.8
1232,AR,Arkansas,SaintFrancis,Palestine,34.966346,-90.904929,72372,61.81666666666666,91.2,31.0
1233,AR,Arkansas,White,Pangburn,35.421583,-91.795971,72121,60.449999999999996,92.6,27.2
1234,AR,Arkansas,Greene,Paragould,36.060033,-90.525093,72450,59.64166666666668,89.6,27.9
1235,AR,Arkansas,Logan,Paris,35.294149,-93.726469,72855,60.541666666666664,91.9,28.7
1236,AR,Arkansas,Ashley,Parkdale,33.121267,-91.542793,71661,62.89166666666668,90.9,31.8
1237,AR,Arkansas,Cross,Parkin,35.258557,-90.556417,72373,60.01666666666667,89.8,28.8
1238,AR,Arkansas,Scott,Parks,34.800333,-93.950913,72950,59.41666666666666,92.5,25.7
1239,AR,Arkansas,Saline,Paron,34.785289,-92.748176,72122,59.79999999999999,89.7,28.4
1240,AR,Arkansas,Newton,Parthenon,35.940836,-93.267776,72666,54.87500000000001,82.9,25.0
1241,AR,Arkansas,Woodruff,Patterson,35.256667,-91.235,72123,61.675000000000004,91.7,31.0
1242,AR,Arkansas,Benton,PeaRidge,36.453884,-94.118026,72751,56.66666666666668,89.6,23.5
1243,AR,Arkansas,Clay,PeachOrchard,36.283045,-90.670217,72435,59.349999999999994,90.3,27.3
1244,AR,Arkansas,Garland,Pearcy,34.435092,-93.242015,71964,59.23333333333333,91.4,27.7
1245,AR,Arkansas,Marion,Peel,36.444374,-92.776143,72668,55.51666666666666,88.1,21.8
1246,AR,Arkansas,Newton,Pelsor,35.691158,-93.016088,72856,54.87500000000001,82.9,25.0
1247,AR,Arkansas,Montgomery,PencilBluff,34.639946,-93.742947,71965,58.90833333333334,90.5,27.2
1248,AR,Arkansas,Perry,Perry,35.042732,-92.787976,72125,59.93333333333333,92.8,27.1
1249,AR,Arkansas,Perry,Perryville,34.970096,-92.847171,72126,59.79999999999999,89.7,28.4
1250,AR,Arkansas,Madison,Pettigrew,35.834562,-93.618079,72752,58.63333333333335,88.2,28.6
1251,AR,Arkansas,Desha,Pickens,33.807923,-91.39157,71662,63.01666666666666,91.6,33.0
1252,AR,Arkansas,Clay,Piggott,36.386993,-90.19261,72454,59.208333333333336,91.6,25.8
