Zipcode, MedianHousePrice, PopulationDensityRating
"60543", 245100, 0.1649967469095641,
"33709", 156200, 0.16506180871828235,
"32211", 141200, 0.16512687052700065,
"75230", 657900, 0.16519193233571894,
"94520", 477400, 0.1652569941444372,
"98144", 712000, 0.1653220559531555,
"91206", 829700, 0.1653871177618738,
"30060", 144800, 0.16545217957059205,
"33813", 223200, 0.16551724137931034,
"37923", 191500, 0.16558230318802863,
"92264", 299000, 0.1656473649967469,
"44805", 134900, 0.1657124268054652,
"49341", 248700, 0.16577748861418348,
"32958", 202700, 0.16584255042290175,
"89521", 403900, 0.16590761223162004,
"50322", 194200, 0.16597267404033833,
"93401", 702600, 0.1660377358490566,
"50701", 118400, 0.1661027976577749,
"01701", 402100, 0.16616785946649318,
"97236", 295100, 0.16623292127521144,
"60517", 265500, 0.16629798308392973,
"08820", 483400, 0.16636304489264803,
"74074", 182200, 0.1664281067013663,
"71901", 123600, 0.16649316851008458,
"60446", 180600, 0.16655823031880287,
"46168", 166000, 0.16662329212752114,
"14304", 107000, 0.16668835393623943,
"32571", 176100, 0.16675341574495772,
"76132", 329200, 0.166818477553676,
"33334", 248000, 0.16688353936239428,
"33803", 158000, 0.16694860117111257,
"90807", 660500, 0.16701366297983083,
"98201", 322300, 0.16707872478854913,
"37876", 180600, 0.1671437865972674,
"33460", 186300, 0.16720884840598568,
"22102", 509800, 0.16727391021470397,
"46074", 264100, 0.16733897202342224,
"28056", 163600, 0.16740403383214053,
"02720", 246900, 0.16746909564085882,
"73012", 201800, 0.1675341574495771,
"47711", 96900, 0.16759921925829538,
"95662", 372300, 0.16766428106701367,
"28211", 443400, 0.16772934287573193,
"48507", 63700, 0.16779440468445023,
"91107", 899100, 0.16785946649316852,
"33432", 529200, 0.16792452830188678,
"60005", 286100, 0.16798959011060507,
"40241", 256700, 0.16805465191932337,
"36303", 128000, 0.16811971372804163,
"90012", 500300, 0.16818477553675992,
"78727", 317000, 0.16824983734547821,
"15227", 123400, 0.16831489915419648,
"32092", 269700, 0.16837996096291477,
"19116", 229700, 0.16844502277163306,
"19141", 118700, 0.16851008458035133,
"78717", 341000, 0.16857514638906962,
"61107", 113100, 0.1686402081977879,
"07731", 339000, 0.16870527000650617,
"81301", 403200, 0.16877033181522447,
"20007", 950100, 0.16883539362394276,
"34608", 150700, 0.16890045543266102,
"02886", 224500, 0.16896551724137931,
"34120", 296100, 0.16903057905009758,
"33990", 212700, 0.16909564085881587,
"92831", 644000, 0.16916070266753416,
"33823", 153900, 0.16922576447625243,
"33705", 180200, 0.16929082628497072,
"35603", 148800, 0.169355888093689,
"65401", 125800, 0.16942094990240728,
"37803", 182400, 0.16948601171112557,
"61614", 121600, 0.16955107351984386,
"85323", 205400, 0.16961613532856212,
"28270", 362000, 0.16968119713728042,
"89183", 259200, 0.1697462589459987,
"90806", 540300, 0.16981132075471697,
"01810", 617400, 0.16987638256343526,
"84067", 206300, 0.16994144437215356,
"14626", 143700, 0.17000650618087182,
"14226", 169700, 0.1700715679895901,
"29456", 169600, 0.1701366297983084,
"29708", 320300, 0.17020169160702667,
"95116", 747900, 0.17026675341574496,
"90063", 443900, 0.17033181522446325,
"15146", 141100, 0.17039687703318152,
"60101", 234300, 0.1704619388418998,
"06614", 243900, 0.1705270006506181,
"21227", 197400, 0.17059206245933636,
"93905", 377300, 0.17065712426805466,
"42003", 121200, 0.17072218607677295,
"06489", 253700, 0.1707872478854912,
"02150", 339100, 0.1708523096942095,
"92065", 539900, 0.1709173715029278,
"36832", 231500, 0.17098243331164606,
"93001", 604900, 0.17104749512036435,
"85014", 248900, 0.17111255692908262,
"24073", 173600, 0.1711776187378009,
"58501", 219600, 0.1712426805465192,
"34134", 474900, 0.17130774235523746,
"98444", 247900, 0.17137280416395576,
"01020", 185700, 0.17143786597267405,
"44128", 56300, 0.1715029277813923,
"22701", 248700, 0.1715679895901106,
"90001", 375700, 0.1716330513988289,
"07109", 288100, 0.17169811320754716,
"87107", 190900, 0.17176317501626545,
"14424", 183800, 0.17182823682498374,
"68506", 171000, 0.171893298633702,
"66049", 220300, 0.1719583604424203,
"94952", 820600, 0.1720234222511386,
"40502", 326000, 0.17208848405985686,
"84403", 213400, 0.17215354586857515,
"30030", 454000, 0.17221860767729344,
"78731", 657100, 0.1722836694860117,
"92629", 940400, 0.17234873129473,
"90033", 502400, 0.1724137931034483,
"75252", 401000, 0.17247885491216655,
"79915", 85400, 0.17254391672088484,
"95661", 458400, 0.17260897852960314,
"27804", 122500, 0.1726740403383214,
"43420", 104500, 0.1727391021470397,
"95209", 328600, 0.17280416395575798,
"40511", 152300, 0.17286922576447625,
"85143", 199000, 0.17293428757319454,
"86001", 353700, 0.1729993493819128,
"91790", 548400, 0.1730644111906311,
"48152", 199900, 0.1731294729993494,
"80601", 330000, 0.17319453480806765,
"94133", 1382700, 0.17325959661678594,
"84003", 325500, 0.17332465842550424,
"92113", 423900, 0.1733897202342225,
"22630", 215400, 0.1734547820429408,
"31204", 78100, 0.17351984385165908,
"19426", 355000, 0.17358490566037735,
"92806", 629200, 0.17364996746909564,
"12203", 199200, 0.17371502927781393,
"10550", 309500, 0.1737800910865322,
"91104", 824500, 0.1738451528952505,
"22203", 608200, 0.17391021470396878,
"30312", 316800, 0.17397527651268704,
"55311", 357700, 0.17404033832140534,
"81005", 162800, 0.17410540013012363,
"19136", 143100, 0.1741704619388419,
"33351", 211300, 0.17423552374756018,
"29642", 181600, 0.17430058555627848,
"54016", 305600, 0.17436564736499674,
"20877", 352500, 0.17443070917371503,
"33770", 205500, 0.17449577098243332,
"30274", 84100, 0.1745608327911516,
"32168", 219200, 0.17462589459986988,
"90220", 391500, 0.17469095640858817,
"59105", 237700, 0.17475601821730644,
"32810", 172100, 0.17482108002602473,
"70123", 227400, 0.17488614183474302,
"11779", 333300, 0.17495120364346128,
"30068", 423300, 0.17501626545217958,
"68134", 149500, 0.17508132726089784,
"95482", 372700, 0.17514638906961613,
"23505", 193600, 0.17521145087833442,
"21239", 151100, 0.1752765126870527,
"94526", 1241800, 0.17534157449577098,
"95901", 235600, 0.17540663630448927,
"28752", 102200, 0.17547169811320754,
"34990", 371700, 0.17553675992192583,
"30308", 243300, 0.17560182173064412,
"61821", 123000, 0.17566688353936238,
"60532", 278900, 0.17573194534808068,
"06770", 167300, 0.17579700715679897,
"29550", 87600, 0.17586206896551723,
"36535", 150600, 0.17592713077423552,
"43560", 184300, 0.17599219258295382,
"55404", 205500, 0.17605725439167208,
"27205", 129500, 0.17612231620039037,
"19026", 157300, 0.17618737800910866,
"48174", 126800, 0.17625243981782693,
"94941", 1499300, 0.17631750162654522,
"21842", 244200, 0.1763825634352635,
"74820", 107600, 0.17644762524398178,
"44281", 175400, 0.17651268705270007,
"79763", 128800, 0.17657774886141836,
"68025", 138900, 0.17664281067013662,
"95820", 262500, 0.17670787247885492,
"98499", 275500, 0.1767729342875732,
"95301", 255100, 0.17683799609629147,
"29349", 151100, 0.17690305790500976,
"33317", 310200, 0.17696811971372803,
"29715", 224900, 0.17703318152244632,
"32208", 101100, 0.1770982433311646,
"46142", 169800, 0.17716330513988288,
"48237", 126700, 0.17722836694860117,
"34652", 109300, 0.17729342875731946,
"60174", 262400, 0.17735849056603772,
"70454", 161000, 0.17742355237475602,
"30005", 441800, 0.1774886141834743,
"92203", 342000, 0.17755367599219257,
"55432", 199800, 0.17761873780091086,
"06611", 359400, 0.17768379960962916,
"80111", 635600, 0.17774886141834742,
"11105", 795200, 0.1778139232270657,
"49022", 93200, 0.177878985035784,
"23518", 201600, 0.17794404684450227,
"53216", 83400, 0.17800910865322056,
"95382", 337100, 0.17807417046193885,
"62703", 70400, 0.17813923227065712,
"60046", 195600, 0.1782042940793754,
"71107", 97300, 0.1782693558880937,
"80120", 433600, 0.17833441769681196,
"03060", 243900, 0.17839947950553026,
"29455", 426800, 0.17846454131424855,
"30265", 220700, 0.1785296031229668,
"77351", 132400, 0.1785946649316851,
"27253", 141100, 0.1786597267404034,
"98168", 374000, 0.17872478854912166,
"95351", 226500, 0.17878985035783995,
"90038", 839000, 0.17885491216655822,
"21212", 239900, 0.1789199739752765,
"96740", 496000, 0.1789850357839948,
"43220", 274300, 0.17905009759271306,
"37206", 326000, 0.17911515940143136,
"95361", 329200, 0.17918022121014965,
"93245", 222500, 0.1792452830188679,
"75238", 395000, 0.1793103448275862,
"10465", 466500, 0.1793754066363045,
"32163", 315900, 0.17944046844502276,
"95945", 361100, 0.17950553025374105,
"34689", 246800, 0.17957059206245934,
"95407", 517000, 0.1796356538711776,
"52601", 91700, 0.1797007156798959,
"85203", 255600, 0.1797657774886142,
"91789", 792800, 0.17983083929733246,
"67846", 142000, 0.17989590110605075,
"58601", 195900, 0.17996096291476904,
"44106", 108500, 0.1800260247234873,
"69101", 137600, 0.1800910865322056,
"75051", 140100, 0.1801561483409239,
"78043", 126600, 0.18022121014964215,
"85268", 399600, 0.18028627195836044,
"33069", 154200, 0.18035133376707874,
"76543", 83400, 0.180416395575797,
"60652", 170100, 0.1804814573845153,
"24012", 118800, 0.18054651919323358,
"80907", 255700, 0.18061158100195185,
"46614", 123100, 0.18067664281067014,
"19138", 119100, 0.18074170461938843,
"90230", 920700, 0.1808067664281067,
"44515", 91000, 0.180871828236825,
"97420", 176700, 0.18093689004554325,
"05401", 337500, 0.18100195185426154,
"90242", 525100, 0.18106701366297984,
"63108", 285300, 0.1811320754716981,
"29406", 145600, 0.1811971372804164,
"98662", 296100, 0.18126219908913468,
"49426", 220600, 0.18132726089785295,
"89135", 405500, 0.18139232270657124,
"46825", 123500, 0.18145738451528953,
"48236", 271200, 0.1815224463240078,
"11364", 743700, 0.1815875081327261,
"06111", 200500, 0.18165256994144438,
"30078", 196100, 0.18171763175016264,
"32080", 322400, 0.18178269355888094,
"98030", 389000, 0.18184775536759923,
"40503", 173200, 0.1819128171763175,
"32277", 169500, 0.18197787898503578,
"80917", 253900, 0.18204294079375408,
"37664", 138900, 0.18210800260247234,
"96813", 624400, 0.18217306441119063,
"20901", 426500, 0.18223812621990892,
"15102", 194300, 0.1823031880286272,
"55118", 231500, 0.18236824983734548,
"02118", 822300, 0.18243331164606377,
"78628", 292800, 0.18249837345478204,
"92270", 479000, 0.18256343526350033,
"96080", 197500, 0.18262849707221862,
"70068", 134400, 0.18269355888093688,
"97520", 428300, 0.18275862068965518,
"80260", 287300, 0.18282368249837344,
"28560", 140300, 0.18288874430709173,
"29212", 156400, 0.18295380611581002,
"91773", 615400, 0.1830188679245283,
"96002", 241200, 0.18308392973324658,
"91711", 680100, 0.18314899154196487,
"17522", 192800, 0.18321405335068314,
"33055", 258300, 0.18327911515940143,
"32086", 218400, 0.18334417696811972,
"32405", 169100, 0.18340923877683799,
"99508", 245900, 0.18347430058555628,
"60525", 332200, 0.18353936239427457,
"85392", 234700, 0.18360442420299283,
"97304", 298500, 0.18366948601171112,
"73703", 141700, 0.18373454782042942,
"98290", 487500, 0.18379960962914768,
"32607", 168500, 0.18386467143786597,
"65536", 115400, 0.18392973324658426,
"91754", 668600, 0.18399479505530253,
"74403", 72100, 0.18405985686402082,
"63128", 235300, 0.1841249186727391,
"14621", 73200, 0.18418998048145738,
"68701", 165300, 0.18425504229017567,
"91355", 572300, 0.18432010409889396,
"19154", 202800, 0.18438516590761223,
"52761", 133100, 0.18445022771633052,
"92807", 710000, 0.1845152895250488,
"78539", 135000, 0.18458035133376707,
"32909", 173500, 0.18464541314248537,
"32570", 137600, 0.18471047495120366,
"08016", 213500, 0.18477553675992192,
"48603", 125000, 0.1848405985686402,
"53546", 159900, 0.18490566037735848,
"48067", 234000, 0.18497072218607677,
"55343", 243400, 0.18503578399479506,
"10573", 550600, 0.18510084580351333,
"49546", 292900, 0.18516590761223162,
"34986", 242300, 0.1852309694209499,
"54302", 120300, 0.18529603122966817,
"60169", 228100, 0.18536109303838647,
"02062", 442700, 0.18542615484710476,
"02136", 413600, 0.18549121665582302,
"23606", 221500, 0.1855562784645413,
"21144", 343200, 0.1856213402732596,
"19713", 260500, 0.18568640208197787,
"48322", 276200, 0.18575146389069616,
"33441", 244600, 0.18581652569941445,
"47274", 116600, 0.18588158750813272,
"95120", 1676700, 0.185946649316851,
"29582", 221500, 0.1860117111255693,
"98513", 278600, 0.18607677293428757,
"85050", 338000, 0.18614183474300586,
"97355", 211600, 0.18620689655172415,
"91001", 832300, 0.1862719583604424,
"61008", 145600, 0.1863370201691607,
"16602", 92300, 0.186402081977879,
"64119", 129100, 0.18646714378659726,
"72209", 72300, 0.18653220559531555,
"19151", 142800, 0.18659726740403385,
"94588", 1021400, 0.1866623292127521,
"29640", 132500, 0.1867273910214704,
"20706", 298400, 0.18679245283018867,
"45459", 201000, 0.18685751463890696,
"80026", 442500, 0.18692257644762525,
"29609", 195500, 0.1869876382563435,
"45005", 142400, 0.1870527000650618,
"23453", 228200, 0.1871177618737801,
"53562", 347900, 0.18718282368249836,
"70809", 232000, 0.18724788549121665,
"75033", 408000, 0.18731294729993495,
"37072", 232200, 0.1873780091086532,
"89107", 176900, 0.1874430709173715,
"46151", 138200, 0.1875081327260898,
"53142", 181100, 0.18757319453480806,
"46217", 137900, 0.18763825634352635,
"14127", 239200, 0.18770331815224464,
"20886", 263900, 0.1877683799609629,
"15217", 309600, 0.1878334417696812,
"62226", 100400, 0.1878985035783995,
"91350", 554600, 0.18796356538711775,
"60098", 184200, 0.18802862719583605,
"95409", 720600, 0.18809368900455434,
"35810", 83000, 0.1881587508132726,
"43040", 190600, 0.1882238126219909,
"85750", 374200, 0.18828887443070919,
"46235", 108000, 0.18835393623942745,
"72601", 111400, 0.18841899804814574,
"90301", 452900, 0.18848405985686403,
"64114", 170200, 0.1885491216655823,
"31404", 96900, 0.1886141834743006,
"44313", 149900, 0.18867924528301888,
"44129", 110200, 0.18874430709173715,
"95969", 251200, 0.18880936890045544,
"81001", 107500, 0.1888744307091737,
"30705", 110000, 0.188939492517892,
"85140", 209400, 0.18900455432661029,
"02840", 436100, 0.18906961613532855,
"83705", 196100, 0.18913467794404684,
"93705", 180200, 0.18919973975276513,
"50158", 100300, 0.1892648015614834,
"92108", 357500, 0.1893298633702017,
"11704", 347100, 0.18939492517891998,
"90064", 1508100, 0.18945998698763825,
"55422", 228800, 0.18952504879635654,
"53705", 321900, 0.18959011060507483,
"61604", 67500, 0.1896551724137931,
"53217", 157300, 0.18972023422251139,
"33138", 458100, 0.18978529603122968,
"46205", 136400, 0.18985035783994794,
"91326", 796800, 0.18991541964866623,
"56308", 217900, 0.18998048145738453,
"33594", 212800, 0.1900455432661028,
"19087", 516800, 0.19011060507482108,
"32312", 269200, 0.19017566688353937,
"94070", 1868600, 0.19024072869225764,
"11554", 479400, 0.19030579050097593,
"76049", 255300, 0.19037085230969422,
"60441", 186200, 0.19043591411841249,
"93101", 871000, 0.19050097592713078,
"33326", 333400, 0.19056603773584907,
"43537", 160700, 0.19063109954456733,
"74063", 128600, 0.19069616135328563,
"07840", 264500, 0.1907612231620039,
"48234", 38300, 0.19082628497072218,
"32807", 172000, 0.19089134677944047,
"07032", 338500, 0.19095640858815874,
"34606", 139600, 0.19102147039687703,
"73159", 106600, 0.19108653220559532,
"08742", 422000, 0.19115159401431359,
"92220", 249900, 0.19121665582303188,
"70094", 102900, 0.19128171763175017,
"49548", 122500, 0.19134677944046843,
"96782", 717700, 0.19141184124918673,
"91941", 646900, 0.19147690305790502,
"66044", 146700, 0.19154196486662328,
"67217", 91900, 0.19160702667534157,
"54304", 138300, 0.19167208848405987,
"29680", 193200, 0.19173715029277813,
"91316", 697900, 0.19180221210149642,
"97267", 368900, 0.19186727391021471,
"87106", 225300, 0.19193233571893298,
"24541", 65600, 0.19199739752765127,
"95966", 212000, 0.19206245933636956,
"89511", 636800, 0.19212752114508783,
"19002", 408700, 0.19219258295380612,
"97603", 164900, 0.1922576447625244,
"26101", 78200, 0.19232270657124267,
"34758", 176900, 0.19238776837996097,
"45429", 150700, 0.19245283018867926,
"84081", 277000, 0.19251789199739752,
"98119", 926200, 0.19258295380611581,
"32309", 247300, 0.1926480156148341,
"22306", 430200, 0.19271307742355237,
"79720", 94300, 0.19277813923227066,
"12309", 242000, 0.19284320104098893,
"65721", 222500, 0.19290826284970722,
"35211", 57400, 0.1929733246584255,
"85298", 368700, 0.19303838646714377,
"70005", 291500, 0.19310344827586207,
"94903", 955200, 0.19316851008458036,
"32720", 174300, 0.19323357189329862,
"68116", 230800, 0.19329863370201691,
"27455", 191900, 0.1933636955107352,
"19135", 113800, 0.19342875731945347,
"14534", 261400, 0.19349381912817176,
"29625", 132000, 0.19355888093689005,
"64015", 169400, 0.19362394274560832,
"86406", 253000, 0.1936890045543266,
"30215", 252500, 0.1937540663630449,
"32937", 317400, 0.19381912817176317,
"40004", 149200, 0.19388418998048146,
"45420", 79200, 0.19394925178919975,
"02125", 469900, 0.19401431359791801,
"12303", 170400, 0.1940793754066363,
"48212", 48100, 0.1941444372153546,
"89002", 298200, 0.19420949902407286,
"02919", 245600, 0.19427456083279115,
"90504", 699700, 0.19433962264150945,
"79106", 109700, 0.1944046844502277,
"45662", 56000, 0.194469746258946,
"08043", 272900, 0.1945348080676643,
"23513", 150800, 0.19459986987638256,
"23227", 235900, 0.19466493168510085,
"76053", 183700, 0.19472999349381911,
"66213", 333500, 0.1947950553025374,
"06512", 186100, 0.1948601171112557,
"53223", 96600, 0.19492517891997396,
"49507", 108900, 0.19499024072869225,
"55372", 350300, 0.19505530253741055,
"80218", 438800, 0.1951203643461288,
"43612", 58000, 0.1951854261548471,
"80910", 202600, 0.1952504879635654,
"30741", 90600, 0.19531554977228366,
"44052", 66300, 0.19538061158100195,
"78582", 88200, 0.19544567338972024,
"98027", 751600, 0.1955107351984385,
"85395", 329100, 0.1955757970071568,
"99207", 136900, 0.1956408588158751,
"27332", 147600, 0.19570592062459335,
"77598", 158800, 0.19577098243331165,
"92637", 381300, 0.19583604424202994,
"92131", 833100, 0.1959011060507482,
"33156", 752000, 0.1959661678594665,
"96814", 479200, 0.1960312296681848,
"48446", 153700, 0.19609629147690305,
"20745", 249800, 0.19616135328562134,
"33907", 141900, 0.19622641509433963,
"33542", 120600, 0.1962914769030579,
"02453", 572600, 0.1963565387117762,
"56301", 176100, 0.19642160052049448,
"83605", 146000, 0.19648666232921275,
"98038", 464900, 0.19655172413793104,
"68164", 168900, 0.19661678594664933,
"46268", 135100, 0.1966818477553676,
"08865", 155900, 0.1967469095640859,
"14616", 106500, 0.19681197137280415,
"97266", 292300, 0.19687703318152244,
"48091", 84300, 0.19694209499024073,
"80122", 447300, 0.197007156798959,
"50501", 87800, 0.1970722186076773,
"55016", 252300, 0.19713728041639558,
"34743", 192700, 0.19720234222511385,
"50014", 164800, 0.19726740403383214,
"76401", 148200, 0.19733246584255043,
"13090", 146100, 0.1973975276512687,
"93422", 517900, 0.197462589459987,
"23233", 328300, 0.19752765126870528,
"07107", 239400, 0.19759271307742354,
"22042", 489000, 0.19765777488614183,
"19050", 128100, 0.19772283669486013,
"93702", 135600, 0.1977878985035784,
"21237", 209200, 0.19785296031229668,
"80214", 368000, 0.19791802212101497,
"08648", 257700, 0.19798308392973324,
"89130", 263800, 0.19804814573845153,
"41011", 142100, 0.19811320754716982,
"46804", 156000, 0.1981782693558881,
"93561", 258900, 0.19824333116460638,
"21009", 241100, 0.19830839297332467,
"97306", 301700, 0.19837345478204294,
"19119", 263400, 0.19843851659076123,
"33076", 479700, 0.19850357839947952,
"34223", 247900, 0.19856864020819778,
"60451", 266200, 0.19863370201691607,
"45230", 161100, 0.19869876382563434,
"95337", 401500, 0.19876382563435263,
"49506", 220700, 0.19882888744307092,
"30214", 207800, 0.1988939492517892,
"55116", 342900, 0.19895901106050748,
"29745", 170800, 0.19902407286922577,
"91780", 791200, 0.19908913467794404,
"94602", 954500, 0.19915419648666233,
"27517", 405400, 0.19921925829538062,
"80237", 434800, 0.19928432010409888,
"21225", 136000, 0.19934938191281718,
"46516", 88400, 0.19941444372153547,
"32459", 453400, 0.19947950553025373,
"95122", 754500, 0.19954456733897202,
"33183", 229000, 0.19960962914769032,
"02368", 337500, 0.19967469095640858,
"02474", 705600, 0.19973975276512687,
"43050", 121200, 0.19980481457384516,
"16509", 147500, 0.19986987638256343,
"07011", 309600, 0.19993493819128172,
"97203", 362400, 0.2,
"11717", 304300, 0.20006506180871828,
"95682", 453100, 0.20013012361743657,
"33409", 156900, 0.20019518542615486,
"33434", 146500, 0.20026024723487312,
"45365", 120800, 0.20032530904359142,
"16066", 288800, 0.2003903708523097,
"93638", 191100, 0.20045543266102797,
"89134", 309300, 0.20052049446974626,
"54303", 118800, 0.20058555627846456,
"60142", 248500, 0.20065061808718282,
"60189", 379600, 0.2007156798959011,
"07747", 359900, 0.20078074170461938,
"17046", 140500, 0.20084580351333767,
"60050", 165300, 0.20091086532205596,
"33407", 177600, 0.20097592713077422,
"43212", 350200, 0.20104098893949252,
"43209", 265200, 0.2011060507482108,
"60631", 330500, 0.20117111255692907,
"92110", 611200, 0.20123617436564736,
"20164", 369900, 0.20130123617436566,
"60714", 279800, 0.20136629798308392,
"97321", 287500, 0.2014313597918022,
"73162", 177700, 0.2014964216005205,
"37172", 168500, 0.20156148340923877,
"60656", 270800, 0.20162654521795706,
"75234", 207900, 0.20169160702667535,
"63139", 154400, 0.20175666883539362,
"55443", 257900, 0.2018217306441119,
"38117", 168000, 0.2018867924528302,
"92701", 471200, 0.20195185426154846,
"60527", 345200, 0.20201691607026676,
"22601", 220000, 0.20208197787898505,
"10704", 442200, 0.2021470396877033,
"84095", 365500, 0.2022121014964216,
"03079", 316700, 0.2022771633051399,
"29707", 278800, 0.20234222511385816,
"21811", 223300, 0.20240728692257645,
"90039", 870800, 0.20247234873129474,
"37659", 143200, 0.202537410540013,
"48162", 144000, 0.2026024723487313,
"90604", 541200, 0.20266753415744956,
"55421", 190000, 0.20273259596616786,
"85212", 297600, 0.20279765777488615,
"31601", 69500, 0.2028627195836044,
"01089", 215800, 0.2029277813923227,
"33173", 330900, 0.202992843201041,
"97471", 214000, 0.20305790500975926,
"53140", 139300, 0.20312296681847755,
"60515", 336200, 0.20318802862719584,
"81504", 200200, 0.2032530904359141,
"11358", 854900, 0.2033181522446324,
"78633", 309100, 0.2033832140533507,
"80033", 403000, 0.20344827586206896,
"32905", 135500, 0.20351333767078725,
"90002", 362400, 0.20357839947950554,
"84129", 234600, 0.2036434612882238,
"54449", 155100, 0.2037085230969421,
"45239", 104200, 0.2037735849056604,
"11801", 461200, 0.20383864671437865,
"55426", 263200, 0.20390370852309694,
"74464", 104600, 0.20396877033181524,
"17202", 184600, 0.2040338321405335,
"32817", 228400, 0.2040988939492518,
"12010", 117600, 0.20416395575797008,
"10030", 833600, 0.20422901756668835,
"83814", 280900, 0.20429407937540664,
"11787", 473900, 0.20435914118412493,
"39157", 171800, 0.2044242029928432,
"07410", 408100, 0.2044892648015615,
"44125", 66900, 0.20455432661027975,
"55060", 169400, 0.20461938841899804,
"95070", 2969100, 0.20468445022771634,
"55428", 205500, 0.2047495120364346,
"47421", 90600, 0.2048145738451529,
"20782", 305700, 0.20487963565387118,
"37086", 184000, 0.20494469746258945,
"83440", 187300, 0.20500975927130774,
"48089", 61700, 0.20507482108002603,
"75604", 133900, 0.2051398828887443,
"48101", 127800, 0.2052049446974626,
"67207", 153800, 0.20527000650618088,
"91739", 651300, 0.20533506831489914,
"49024", 176400, 0.20540013012361744,
"29440", 154100, 0.20546519193233573,
"27870", 86200, 0.205530253741054,
"33809", 175100, 0.20559531554977228,
"45431", 144800, 0.20566037735849058,
"33073", 342700, 0.20572543916720884,
"80302", 791700, 0.20579050097592713,
"84058", 243800, 0.20585556278464542,
"37931", 211700, 0.2059206245933637,
"32117", 124300, 0.20598568640208198,
"53204", 66100, 0.20605074821080027,
"72205", 152600, 0.20611581001951854,
"48867", 100000, 0.20618087182823683,
"80104", 385200, 0.20624593363695512,
"60035", 494100, 0.20631099544567338,
"48317", 181100, 0.20637605725439168,
"21075", 337600, 0.20644111906310997,
"34114", 253100, 0.20650618087182823,
"55912", 95900, 0.20657124268054652,
"57104", 126600, 0.2066363044892648,
"22207", 1011300, 0.20670136629798308,
"91776", 667400, 0.20676642810670137,
"02176", 607500, 0.20683148991541964,
"20165", 483500, 0.20689655172413793,
"23860", 110800, 0.20696161353285622,
"06033", 310600, 0.20702667534157448,
"60438", 109700, 0.20709173715029278,
"83843", 192600, 0.20715679895901107,
"60624", 160700, 0.20722186076772933,
"06051", 128900, 0.20728692257644762,
"19038", 282800, 0.20735198438516592,
"32962", 141400, 0.20741704619388418,
"89503", 298000, 0.20748210800260247,
"33026", 259400, 0.20754716981132076,
"40504", 138000, 0.20761223162003903,
"31705", 56200, 0.20767729342875732,
"08822", 379700, 0.2077423552374756,
"33837", 189300, 0.20780741704619388,
"53213", 131000, 0.20787247885491217,
"55024", 260900, 0.20793754066363046,
"37205", 588000, 0.20800260247234872,
"91325", 721800, 0.20806766428106702,
"91403", 1095700, 0.2081327260897853,
"30306", 672100, 0.20819778789850357,
"48045", 183600, 0.20826284970722186,
"55128", 240600, 0.20832791151594016,
"93955", 503300, 0.20839297332465842,
"70364", 154400, 0.2084580351333767,
"98335", 509400, 0.20852309694209498,
"17022", 193200, 0.20858815875081327,
"37921", 126500, 0.20865322055953156,
"80602", 444100, 0.20871828236824982,
"90017", 614400, 0.20878334417696812,
"32408", 229400, 0.2088484059856864,
"01826", 324700, 0.20891346779440467,
"17268", 168000, 0.20897852960312296,
"68123", 198600, 0.20904359141184126,
"93420", 709800, 0.20910865322055952,
"58554", 225500, 0.2091737150292778,
"06708", 124500, 0.2092387768379961,
"60076", 296000, 0.20930383864671437,
"75229", 436800, 0.20936890045543266,
"38834", 108900, 0.20943396226415095,
"18015", 144200, 0.20949902407286922,
"19601", 74700, 0.2095640858815875,
"02889", 216400, 0.2096291476903058,
"20155", 471400, 0.20969420949902406,
"15010", 143800, 0.20975927130774236,
"53220", 140700, 0.20982433311646065,
"77502", 140200, 0.2098893949251789,
"29205", 191300, 0.2099544567338972,
"89081", 248300, 0.2100195185426155,
"48205", 38500, 0.21008458035133376,
"37067", 471800, 0.21014964216005205,
"76548", 174000, 0.21021470396877034,
"98466", 374800, 0.2102797657774886,
"28146", 158100, 0.2103448275862069,
"43219", 72200, 0.2104098893949252,
"96825", 949600, 0.21047495120364346,
"47362", 68300, 0.21054001301236175,
"28150", 96100, 0.21060507482108,
"97008", 396600, 0.2106701366297983,
"30045", 206500, 0.2107351984385166,
"33870", 104800, 0.21080026024723486,
"93454", 353500, 0.21086532205595315,
"30240", 114800, 0.21093038386467144,
"14620", 148000, 0.2109954456733897,
"55033", 238400, 0.211060507482108,
"75010", 308600, 0.2111255692908263,
"08610", 164800, 0.21119063109954456,
"04330", 124400, 0.21125569290826285,
"29611", 99700, 0.21132075471698114,
"22312", 431000, 0.2113858165256994,
"98512", 319200, 0.2114508783344177,
"53095", 222200, 0.211515940143136,
"06824", 606600, 0.21158100195185425,
"78363", 87300, 0.21164606376057254,
"78552", 104400, 0.21171112556929084,
"12205", 212300, 0.2117761873780091,
"98498", 310400, 0.2118412491867274,
"37743", 92600, 0.21190631099544568,
"23601", 173600, 0.21197137280416395,
"33626", 343900, 0.21203643461288224,
"77904", 177500, 0.21210149642160053,
"97062", 445100, 0.2121665582303188,
"02038", 426200, 0.2122316200390371,
"15213", 177600, 0.21229668184775538,
"37415", 155400, 0.21236174365647364,
"43082", 362200, 0.21242680546519194,
"11580", 444500, 0.2124918672739102,
"72113", 198600, 0.2125569290826285,
"70503", 200200, 0.21262199089134678,
"02116", 1067900, 0.21268705270006505,
"21209", 314600, 0.21275211450878334,
"17201", 147100, 0.21281717631750163,
