County, State_Code, Violent_Crime_Total, Murder, Rape, Robbery, Assault, Useless, Property_Crime_Total, Burglary, Larceny-Theft, Vehicle_Theft
Hamilton, IN ,110,1,22,24,63,72,3,004,460,2,403,141,2,192
Hancock, IN ,27,1,6,7,13,24,738,180,521,37,567
Harrison, IN ,49,4,9,4,32,30,893,344,451,98,697
Hendricks, IN ,135,3,12,22,98,36,2,372,484,1,717,171,796
Henry, IN ,39,2,12,11,14,24,2,514,565,1,842,107,2,438
Howard, IN ,259,5,28,54,172,275,3,482,633,2,660,189,3,035
Huntington, IN ,34,-,4,6,24,35,453,68,365,20,591
Jackson, IN ,111,-,10,3,98,117,1,247,122,1,047,78,1,172
Jasper, IN ,18,-,1,-,17,29,194,30,157,7,279
Jay, IN ,2,-,-,-,2,7,241,40,198,3,245
Jefferson, IN ,47,-,13,4,30,34,474,143,302,29,448
Jennings, IN ,80,-,5,1,74,36,347,82,242,23,316
Johnson, IN ,361,2,29,31,299,192,4,038,341,3,576,121,2,826
Knox, IN ,54,1,11,8,34,41,1,680,393,1,215,72,1,298
Kosciusko, IN ,50,-,13,11,26,82,1,484,250,1,160,74,1,412
LaGrange, IN ,21,-,1,4,16,14,220,65,144,11,50
Lake, IN ,2,732,83,117,828,1,704,2,376,17,978,3,532,11,024,3,422,16,093
LaPorte, IN ,215,6,20,76,113,267,3,895,515,3,097,283,4,972
Lawrence, IN ,31,1,3,6,21,33,719,131,543,45,911
Madison, IN ,219,7,36,70,106,38,3,421,687,2,560,174,1,015
Marion, IN ,7,372,110,503,2,892,3,867,7,072,49,844,11,362,30,385,8,097,33,439
Marshall, IN ,25,-,3,3,19,37,612,56,522,34,594
Martin, IN ,8,-,1,1,6,17,66,20,37,9,133
Miami, IN ,22,-,-,1,21,8,60,13,43,4,24
Monroe, IN ,218,2,40,56,120,208,3,621,734,2,717,170,4,108
Montgomery, IN ,17,-,2,6,9,18,782,131,635,16,886
Morgan, IN ,54,-,5,11,38,64,1,256,119,1,064,73,1,132
Newton, IN ,6,-,-,1,5,25,156,56,76,24,148
Noble, IN ,35,-,4,10,21,34,402,71,286,45,694
Ohio, IN ,2,-,-,-,2,4,12,-,9,3,9
Orange, IN ,9,-,3,1,5,20,25,8,17,-,150
Owen, IN ,4,-,2,-,2,8,13,4,7,2,21
Parke, IN ,3,-,1,-,2,12,18,4,12,2,25
Perry, IN ,28,-,3,4,21,26,364,138,197,29,256
Pike, IN ,5,-,-,4,1,4,11,6,5,-,16
Porter, IN ,223,-,11,33,179,140,3,624,542,2,803,279,3,848
Posey, IN ,9,-,3,1,5,12,156,60,75,21,129
Pulaski, IN ,1,1,-,-,-,21,17,4,11,2,68
Putnam, IN ,160,-,7,1,152,132,554,232,267,55,519
Randolph, IN ,21,3,8,-,10,25,453,85,348,20,309
Ripley, IN ,56,-,2,11,43,33,306,73,220,13,147
Rush, IN ,15,-,1,1,13,9,116,25,90,1,152
St. Joseph, IN ,1,273,11,109,435,718,1,173,12,187,2,312,9,045,830,14,319
Scott, IN ,59,1,3,11,44,62,511,76,419,16,374
Shelby, IN ,19,1,1,2,15,2,281,81,170,30,8
Spencer, IN ,11,-,1,3,7,9,33,5,25,3,42
Starke, IN ,15,-,3,-,12,45,465,120,282,63,398
Steuben, IN ,29,-,6,2,21,60,1,112,189,882,41,1,144
Sullivan, IN ,18,1,1,3,13,20,185,66,108,11,38
Switzerland, IN ,4,1,-,-,3,14,13,1,10,2,15
Tippecanoe, IN ,310,6,33,80,191,256,5,258,1,137,3,870,251,4,936
Tipton, IN ,32,-,-,-,32,31,143,28,112,3,240
Union, IN ,10,-,1,-,9,3,56,9,39,8,17
Vanderburgh, IN ,511,1,40,178,292,769,7,146,1,281,5,546,319,6,833
Vermillion, IN ,10,-,-,5,5,5,128,20,89,19,17
Vigo, IN ,401,-,32,117,252,206,5,718,1,038,4,184,496,5,510
Wabash, IN ,18,-,5,7,6,10,393,74,294,25,314
Warren, IN ,2,-,1,-,1,1,3,-,2,1,6
Warrick, IN ,95,-,2,6,87,155,661,122,515,24,651
Washington, IN ,11,-,1,3,7,10,43,11,25,7,80
Wayne, IN ,188,1,20,58,109,222,1,872,433,1,268,171,2,895
Wells, IN ,18,-,2,12,4,12,329,75,238,16,331
White, IN ,19,-,3,2,14,29,193,35,144,14,185
Whitley, IN ,38,-,2,4,32,5,169,22,134,13,12
Adair, IA ,-,-,-,-,-,3,30,1,24,5,50
Adams, IA ,6,-,-,-,6,4,94,29,60,5,68
Allamakee, IA ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Appanoose, IA ,17,-,3,1,13,47,467,79,348,40,536
Audubon, IA ,1,-,-,-,1,1,29,5,24,-,30
Benton, IA ,17,-,-,-,17,5,169,56,104,9,136
Black Hawk, IA ,449,3,67,67,312,479,4,532,1,072,3,219,241,5,022
Boone, IA ,31,-,-,2,29,13,347,56,267,24,358
Bremer, IA ,28,-,3,-,25,17,213,40,164,9,218
Buchanan, IA ,4,-,-,-,4,5,346,119,205,22,443
Buena Vista, IA ,28,-,7,2,19,25,419,69,327,23,357
Butler, IA ,7,-,1,-,6,8,55,18,34,3,43
Calhoun, IA ,5,-,-,1,4,12,101,24,69,8,115
Carroll, IA ,8,-,-,2,6,3,186,32,142,12,363
Cass, IA ,5,-,-,-,5,10,243,64,168,11,327
Cedar, IA ,8,-,1,-,7,7,159,25,123,11,227
Cerro Gordo, IA ,83,-,11,10,62,78,1,825,298,1,470,57,2,515
Cherokee, IA ,10,-,2,-,8,6,171,28,138,5,209
Chickasaw, IA ,13,-,1,-,12,4,75,31,36,8,60
Clarke, IA ,7,-,-,1,6,18,241,55,174,12,344
Clay, IA ,3,-,-,-,3,5,359,66,271,22,410
Clayton, IA ,12,-,1,-,11,-,76,29,37,10,9
Clinton, IA ,120,-,8,18,94,2,1,327,278,996,53,74
Crawford, IA ,1,-,-,-,1,4,87,10,68,9,153
Dallas, IA ,61,-,6,4,51,23,938,150,730,58,638
Davis, IA ,5,-,-,-,5,-,38,9,28,1,7
Decatur, IA ,4,-,3,-,1,-,24,-,22,2,5
Delaware, IA ,12,-,-,-,12,25,148,53,87,8,140
Des Moines, IA ,200,2,12,22,164,161,1,506,317,1,132,57,1,766
Dickinson, IA ,9,-,2,-,7,(NA),206,47,156,3,(NA)
Dubuque, IA ,270,1,9,13,247,147,2,250,533,1,577,140,2,151
Emmet, IA ,12,-,2,1,9,18,192,65,120,7,191
Fayette, IA ,36,-,9,-,27,2,196,59,130,7,117
Floyd, IA ,22,-,2,-,20,14,195,43,145,7,207
Franklin, IA ,10,-,-,-,10,2,92,21,66,5,115
Fremont, IA ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Greene, IA ,-,-,-,-,-,2,109,37,68,4,64
Grundy, IA ,4,-,-,-,4,4,146,43,97,6,92
Guthrie, IA ,-,-,-,-,-,-,25,6,18,1,67
Hamilton, IA ,18,-,5,1,12,13,318,63,225,30,336
Hancock, IA ,7,-,-,-,7,17,64,13,44,7,117
Hardin, IA ,18,-,4,-,14,28,350,61,277,12,346
Harrison, IA ,6,1,1,1,3,8,174,51,109,14,237
Henry, IA ,28,1,3,-,24,12,358,89,245,24,171
Howard, IA ,13,-,-,4,9,13,161,39,115,7,220
Humboldt, IA ,3,-,-,-,3,3,74,16,47,11,158
Ida, IA ,3,-,-,-,3,-,65,1,61,3,32
Iowa, IA ,15,-,1,-,14,17,131,32,89,10,70
Jackson, IA ,11,-,3,1,7,2,229,49,164,16,235
Jasper, IA ,29,1,-,1,27,16,607,120,437,50,717
Jefferson, IA ,34,1,3,1,29,42,312,76,214,22,487
Johnson, IA ,362,2,47,60,253,447,3,192,627,2,455,110,3,013
Jones, IA ,10,-,-,-,10,9,213,41,162,10,209
Keokuk, IA ,1,-,-,-,1,-,24,5,18,1,1
Kossuth, IA ,14,-,5,1,8,12,154,65,78,11,181
Lee, IA ,175,-,5,2,168,130,888,143,689,56,1,071
Linn, IA ,495,1,54,84,356,409,7,664,1,651,5,634,379,6,831
Louisa, IA ,30,-,3,-,27,1,150,68,75,7,172
Lucas, IA ,9,-,1,-,8,12,247,60,174,13,243
Lyon, IA ,8,-,5,-,3,27,69,22,41,6,95
Madison, IA ,7,-,-,-,7,(NA),104,25,68,11,(NA)
Mahaska, IA ,41,-,7,3,31,40,570,123,424,23,470
Marion, IA ,54,-,5,2,47,58,392,92,273,27,568
Marshall, IA ,196,-,10,15,171,244,1,321,325,928,68,1,217
Mills, IA ,35,-,5,2,28,36,350,77,242,31,336
Mitchell, IA ,2,-,-,-,2,6,79,21,56,2,81
Monona, IA ,1,-,-,-,1,22,13,4,9,-,211
Monroe, IA ,1,-,-,-,1,26,18,8,8,2,78
Montgomery, IA ,11,-,-,-,11,20,272,64,198,10,334
Muscatine, IA ,149,1,26,3,119,238,905,212,655,38,1,163
O'Brien, IA ,3,-,1,-,2,7,84,21,56,7,194
Osceola, IA ,3,-,1,-,2,-,87,21,62,4,82
Page, IA ,10,-,1,1,8,20,298,87,186,25,377
Palo Alto, IA ,10,-,-,-,10,3,31,8,19,4,44
Plymouth, IA ,33,-,8,1,24,8,314,62,232,20,332
Pocahontas, IA ,-,-,-,-,-,3,18,2,13,3,27
Polk, IA ,1,520,16,97,354,1,053,1,058,17,761,3,044,13,333,1,384,18,824
Pottawattamie, IA ,631,2,108,71,450,502,6,208,1,311,4,045,852,5,434
Poweshiek, IA ,17,-,1,-,16,31,291,84,185,22,513
Ringgold, IA ,-,-,-,-,-,-,2,-,2,-,44
Sac, IA ,3,-,-,-,3,7,76,19,56,1,77
Scott, IA ,1,475,7,59,290,1,119,1,713,8,715,1,746,6,461,508,7,603
Shelby, IA ,9,-,-,-,9,(NA),42,7,32,3,(NA)
Sioux, IA ,11,-,2,-,9,7,154,39,102,13,157
Story, IA ,167,-,31,16,120,109,2,353,559,1,664,130,2,230
Tama, IA ,47,-,1,-,46,75,155,53,84,18,205
Taylor, IA ,2,-,-,-,2,1,27,6,16,5,64
Union, IA ,31,-,1,1,29,(NA),262,94,146,22,(NA)
Van Buren, IA ,8,-,2,-,6,6,72,25,37,10,84
Wapello, IA ,206,-,13,6,187,204,1,398,320,1,003,75,1,588
Warren, IA ,62,1,7,1,53,35,648,136,468,44,884
Washington, IA ,55,-,11,-,44,(NA),174,68,95,11,(NA)
Wayne, IA ,4,-,-,-,4,6,50,12,35,3,119
Webster, IA ,195,2,17,27,149,184,2,204,547,1,528,129,2,143
Winnebago, IA ,6,-,1,-,5,17,20,9,8,3,59
Winneshiek, IA ,18,-,2,-,16,8,136,23,105,8,177
Woodbury, IA ,443,2,49,45,347,616,4,415,979,3,155,281,5,455
Worth, IA ,3,-,-,-,3,8,78,11,57,10,81
Wright, IA ,6,-,1,-,5,7,96,32,61,3,177
Allen, KS ,-,-,-,-,-,44,5,-,5,-,454
Anderson, KS ,18,-,1,-,17,25,175,64,103,8,189
Atchison, KS ,44,-,7,8,29,36,473,117,327,29,454
Barber, KS ,10,1,-,-,9,4,41,16,22,3,48
Barton, KS ,22,1,3,2,16,114,297,101,187,9,978
Bourbon, KS ,59,1,3,6,49,68,588,205,357,26,544
Brown, KS ,18,-,7,1,10,13,198,52,140,6,208
Butler, KS ,95,1,15,4,75,109,1,732,331,1,314,87,1,532
Chase, KS ,3,-,2,-,1,5,36,22,13,1,32
Chautauqua, KS ,23,1,2,-,20,18,106,37,64,5,92
Cherokee, KS ,44,-,2,2,40,53,666,134,476,56,748
Cheyenne, KS ,-,-,-,-,-,3,17,4,12,1,27
Clark, KS ,1,-,-,-,1,1,8,3,5,-,2
Clay, KS ,26,2,4,-,20,16,182,59,110,13,178
Cloud, KS ,20,1,2,-,17,13,203,66,120,17,158
Coffey, KS ,6,1,1,2,2,11,109,23,82,4,158
Comanche, KS ,1,-,-,-,1,(NA),1,-,1,-,(NA)
Cowley, KS ,141,1,19,5,116,98,1,303,280,971,52,817
Crawford, KS ,163,-,17,19,127,94,2,167,453,1,593,121,765
Decatur, KS ,9,-,-,-,9,7,40,21,13,6,44
Dickinson, KS ,50,1,12,1,36,43,385,78,295,12,547
Doniphan, KS ,19,1,3,-,15,6,167,47,103,17,86
Douglas, KS ,427,2,58,67,300,35,4,941,871,3,826,244,708
Edwards, KS ,1,-,-,1,-,4,18,4,13,1,49
Elk, KS ,6,-,2,-,4,6,63,17,46,-,78
Ellis, KS ,46,2,2,6,36,48,792,114,651,27,847
Ellsworth, KS ,6,-,2,-,4,9,103,21,75,7,128
Finney, KS ,152,2,18,17,115,243,1,688,288,1,327,73,2,613
Ford, KS ,159,1,21,22,115,191,1,615,275,1,233,107,2,109
Franklin, KS ,77,-,17,-,60,72,1,081,245,788,48,743
Geary, KS ,179,-,12,17,150,252,1,144,181,915,48,2,027
Gove, KS ,4,-,-,-,4,-,39,12,25,2,42
Graham, KS ,4,-,2,-,2,2,34,6,28,-,28
Grant, KS ,17,-,2,-,15,29,137,28,104,5,147
Gray, KS ,-,-,-,-,-,1,22,11,10,1,21
Greeley, KS ,1,-,-,-,1,1,18,4,11,3,6
Greenwood, KS ,9,-,2,-,7,9,120,51,56,13,139
Hamilton, KS ,3,-,-,-,3,5,34,6,25,3,79
Harper, KS ,15,-,-,-,15,5,87,30,51,6,81
Harvey, KS ,89,-,11,4,74,61,838,130,680,28,1,020
Haskell, KS ,9,-,-,-,9,7,44,16,24,4,65
Hodgeman, KS ,4,-,-,-,4,-,67,14,53,-,66
Jackson, KS ,43,-,2,2,39,23,331,65,248,18,242
Jefferson, KS ,34,-,4,-,30,63,392,115,253,24,526
Jewell, KS ,(NA),(NA),(NA),(NA),(NA),1,(NA),(NA),(NA),(NA),6
Johnson, KS ,978,5,122,160,691,703,11,768,1,351,9,262,1,155,9,085
Kearny, KS ,12,-,5,-,7,6,118,25,89,4,145
Kingman, KS ,18,-,5,-,13,14,140,38,98,4,155
Kiowa, KS ,3,-,-,-,3,1,26,7,16,3,56
Labette, KS ,80,1,4,4,71,63,729,182,522,25,563
Lane, KS ,3,-,-,-,3,2,39,7,32,-,49
Leavenworth, KS ,284,1,24,46,213,227,2,091,424,1,520,147,1,932
Lincoln, KS ,8,-,2,-,6,8,63,14,47,2,22
Linn, KS ,25,-,3,-,22,17,230,94,118,18,221
Logan, KS ,5,-,1,1,3,3,47,11,32,4,82
Lyon, KS ,72,2,16,9,45,107,1,581,291,1,226,64,2,033
McPherson, KS ,26,-,10,2,14,35,455,137,302,16,499
Marion, KS ,12,-,4,-,8,12,179,63,110,6,139
Marshall, KS ,13,-,2,-,11,9,81,13,60,8,89
Meade, KS ,4,-,1,-,3,-,39,18,18,3,3
Miami, KS ,76,-,7,2,67,63,826,223,547,56,712
Mitchell, KS ,8,-,5,-,3,6,93,34,57,2,160
Montgomery, KS ,153,1,10,29,113,82,1,577,471,1,037,69,945
Morris, KS ,3,-,1,1,1,10,90,31,57,2,120
Morton, KS ,12,1,-,-,11,9,56,19,35,2,46
Nemaha, KS ,10,-,1,-,9,5,108,36,66,6,162
Neosho, KS ,50,-,7,2,41,54,528,137,368,23,617
Ness, KS ,1,-,-,-,1,(NA),24,12,12,-,(NA)
Norton, KS ,2,-,1,-,1,8,27,11,14,2,68
Osage, KS ,42,1,4,3,34,32,335,132,184,19,330
Osborne, KS ,2,-,-,-,2,-,32,17,13,2,1
Ottawa, KS ,6,-,-,-,6,10,102,44,52,6,88
Pawnee, KS ,39,-,2,-,37,48,228,46,175,7,236
Phillips, KS ,-,-,-,-,-,(NA),28,7,19,2,(NA)
Pottawatomie, KS ,26,-,3,1,22,29,341,89,234,18,415
Pratt, KS ,23,-,2,1,20,27,211,28,176,7,331
Rawlins, KS ,7,-,4,-,3,1,23,8,14,1,10
Reno, KS ,273,-,44,24,205,245,3,191,689,2,422,80,3,340
Republic, KS ,4,-,1,-,3,6,117,56,52,9,82
Rice, KS ,18,-,3,1,14,35,162,29,122,11,191
Riley, KS ,173,3,29,19,122,197,1,764,288,1,421,55,2,109
Rooks, KS ,5,-,-,-,5,7,37,21,15,1,58
Rush, KS ,2,-,-,-,2,-,27,16,10,1,9
Russell, KS ,25,3,3,1,18,15,152,38,99,15,158
Saline, KS ,187,1,44,12,130,186,2,925,396,2,398,131,3,148
Scott, KS ,16,1,-,-,15,10,114,28,82,4,112
Sedgwick, KS ,3,070,31,273,636,2,130,2,180,24,370,4,685,17,792,1,893,21,063
Seward, KS ,95,3,11,12,69,157,1,307,268,976,63,1,100
Shawnee, KS ,736,8,57,258,413,1,463,10,245,1,636,7,870,739,13,196
Sheridan, KS ,-,-,-,-,-,-,11,2,7,2,6
Sherman, KS ,22,1,3,1,17,37,188,37,143,8,247
Smith, KS ,1,-,-,-,1,(NA),37,13,22,2,(NA)
Stafford, KS ,4,-,1,-,3,8,90,24,62,4,95
Stanton, KS ,-,-,-,-,-,4,25,14,8,3,7
Stevens, KS ,20,-,1,-,19,13,128,45,79,4,134
Sumner, KS ,63,-,5,1,57,37,672,144,493,35,655
Thomas, KS ,30,-,2,3,25,12,251,36,210,5,238
Trego, KS ,3,-,-,2,1,2,22,7,14,1,40
Wabaunsee, KS ,7,-,1,-,6,16,147,52,85,10,164
Wallace, KS ,2,-,-,-,2,-,2,1,1,-,3
Washington, KS ,2,-,1,-,1,2,19,10,9,-,55
Wichita, KS ,9,-,-,-,9,9,39,15,19,5,30
Wilson, KS ,15,-,1,1,13,19,210,82,118,10,114
Woodson, KS ,6,-,-,1,5,3,73,30,38,5,56
Wyandotte, KS ,1,063,40,114,355,554,49,13,806,1,918,9,583,2,305,644
Adair, KY ,6,-,1,-,5,(NA),56,14,37,5,(NA)
Allen, KY ,12,1,1,1,9,(NA),101,27,64,10,(NA)
Anderson, KY ,12,-,2,2,8,(NA),293,82,201,10,(NA)
Ballard, KY ,8,-,1,-,7,(NA),100,23,66,11,(NA)
Barren, KY ,20,-,2,6,12,(NA),526,140,348,38,(NA)
Bath, KY ,2,-,-,-,2,(NA),45,14,24,7,(NA)
Bell, KY ,10,1,-,-,9,(NA),163,40,103,20,(NA)
Boone, KY ,200,2,27,44,127,146,2,771,431,2,124,216,2,352
Bourbon, KY ,20,-,1,6,13,(NA),306,75,201,30,(NA)
Boyd, KY ,127,-,9,26,92,79,1,568,268,1,215,85,1,070
Boyle, KY ,27,-,5,7,15,(NA),599,160,401,38,(NA)
Bracken, KY ,1,-,-,-,1,(NA),5,2,2,1,(NA)
Breathitt, KY ,5,-,-,-,5,(NA),74,14,52,8,(NA)
Breckinridge, KY ,3,-,1,1,1,(NA),72,34,30,8,(NA)
Bullitt, KY ,59,1,8,12,38,(NA),971,296,610,65,(NA)
Butler, KY ,4,-,-,-,4,(NA),33,13,15,5,(NA)
Caldwell, KY ,15,-,2,3,10,(NA),213,46,160,7,(NA)
Calloway, KY ,49,1,11,8,29,24,1,014,278,679,57,491
Campbell, KY ,54,3,27,7,17,59,654,109,509,36,288
Carlisle, KY ,-,-,-,-,-,(NA),5,2,3,-,(NA)
Carroll, KY ,12,-,1,1,10,9,125,30,87,8,131
Carter, KY ,11,-,2,1,8,(NA),210,78,110,22,(NA)
Casey, KY ,-,-,-,-,-,(NA),47,16,31,-,(NA)
Christian, KY ,156,2,18,64,72,(NA),2,166,576,1,485,105,(NA)
Clark, KY ,58,-,2,22,34,(NA),1,078,221,793,64,(NA)
Clay, KY ,29,-,6,1,22,(NA),248,73,142,33,(NA)
Clinton, KY ,2,-,-,-,2,(NA),20,8,11,1,(NA)
Crittenden, KY ,5,-,1,-,4,(NA),110,36,71,3,(NA)
Cumberland, KY ,-,-,-,-,-,(NA),3,-,3,-,(NA)
Daviess, KY ,194,1,17,42,134,172,2,863,667,2,069,127,3,196
Edmonson, KY ,5,-,2,1,2,(NA),66,22,39,5,(NA)
Elliott, KY ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Estill, KY ,10,-,1,3,6,(NA),127,46,76,5,(NA)
Fayette, KY ,1,317,24,146,577,570,1,888,10,886,2,265,7,830,791,11,769
Fleming, KY ,3,-,-,-,3,(NA),65,25,33,7,(NA)
Floyd, KY ,14,-,-,1,13,(NA),211,30,170,11,(NA)
Franklin, KY ,96,1,12,15,68,(NA),1,411,308,1,019,84,(NA)
Fulton, KY ,18,-,2,2,14,(NA),215,36,160,19,(NA)
Gallatin, KY ,5,-,-,-,5,(NA),66,18,37,11,(NA)
Garrard, KY ,10,-,2,2,6,(NA),227,48,172,7,(NA)
Grant, KY ,2,-,-,1,1,(NA),74,15,54,5,(NA)
Graves, KY ,56,2,4,17,33,(NA),437,157,241,39,(NA)
Grayson, KY ,13,-,4,1,8,(NA),289,98,157,34,(NA)
Green, KY ,-,-,-,-,-,(NA),1,1,-,-,(NA)
Greenup, KY ,5,-,-,3,2,(NA),153,30,108,15,(NA)
Hancock, KY ,-,-,-,-,-,(NA),26,5,19,2,(NA)
Hardin, KY ,157,2,25,44,86,76,2,125,428,1,621,76,696
Harlan, KY ,22,-,1,4,17,(NA),258,37,213,8,(NA)
Harrison, KY ,9,-,1,2,6,(NA),230,29,183,18,(NA)
Hart, KY ,6,-,1,-,5,(NA),179,51,121,7,(NA)
Henderson, KY ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Henry, KY ,15,1,5,1,8,(NA),29,15,12,2,(NA)
Hickman, KY ,1,-,-,-,1,(NA),48,24,24,-,(NA)
Hopkins, KY ,90,1,15,7,67,141,1,280,249,940,91,1,018
Jackson, KY ,-,-,-,-,-,(NA),18,8,8,2,(NA)
Jefferson, KY ,3,542,66,228,1,582,1,666,3,323,28,745,7,374,18,086,3,285,18,158
Jessamine, KY ,14,-,5,1,8,(NA),271,85,160,26,(NA)
Johnson, KY ,7,-,1,1,5,(NA),192,22,145,25,(NA)
Kenton, KY ,147,1,15,44,87,(NA),1,934,343,1,458,133,(NA)
Knott, KY ,1,-,-,-,1,(NA),68,15,52,1,(NA)
Knox, KY ,9,-,1,3,5,(NA),190,41,117,32,(NA)
Larue, KY ,18,-,2,2,14,(NA),144,49,78,17,(NA)
Laurel, KY ,32,1,3,6,22,(NA),1,012,205,690,117,(NA)
Lawrence, KY ,-,-,-,-,-,(NA),33,9,21,3,(NA)
Lee, KY ,1,-,-,-,1,(NA),20,3,12,5,(NA)
Leslie, KY ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Letcher, KY ,6,-,-,-,6,(NA),129,35,77,17,(NA)
Lewis, KY ,3,1,1,-,1,(NA),124,45,73,6,(NA)
Lincoln, KY ,2,-,-,-,2,(NA),75,28,43,4,(NA)
Livingston, KY ,4,-,-,1,3,(NA),160,77,76,7,(NA)
Logan, KY ,53,-,7,3,43,(NA),539,162,361,16,(NA)
Lyon, KY ,6,-,-,-,6,(NA),45,12,33,-,(NA)
McCracken, KY ,260,9,31,66,154,170,1,957,273,1,535,149,1,798
McCreary, KY ,2,-,-,2,-,(NA),79,25,45,9,(NA)
McLean, KY ,-,-,-,-,-,(NA),34,22,10,2,(NA)
Madison, KY ,59,-,7,13,39,251,1,559,298,1,168,93,1,752
Magoffin, KY ,1,-,-,-,1,(NA),34,9,16,9,(NA)
Marion, KY ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Marshall, KY ,33,5,5,2,21,(NA),508,184,289,35,(NA)
Martin, KY ,1,-,-,-,1,(NA),62,10,25,27,(NA)
Mason, KY ,49,-,3,13,33,(NA),632,176,412,44,(NA)
Meade, KY ,10,-,1,1,8,(NA),218,95,101,22,(NA)
Menifee, KY ,1,-,-,-,1,(NA),29,9,19,1,(NA)
Mercer, KY ,28,-,2,3,23,(NA),225,92,116,17,(NA)
Metcalfe, KY ,4,-,-,3,1,(NA),56,15,35,6,(NA)
Monroe, KY ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Montgomery, KY ,11,-,-,1,10,(NA),585,87,460,38,(NA)
Morgan, KY ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Muhlenberg, KY ,5,-,-,-,5,(NA),65,15,44,6,(NA)
Nelson, KY ,26,2,5,2,17,(NA),253,66,170,17,(NA)
Nicholas, KY ,4,-,-,-,4,(NA),31,11,17,3,(NA)
Ohio, KY ,7,-,1,-,6,(NA),202,76,109,17,(NA)
Oldham, KY ,17,1,3,4,9,(NA),425,88,292,45,(NA)
Owen, KY ,4,-,1,-,3,(NA),76,52,23,1,(NA)
Owsley, KY ,-,-,-,-,-,(NA),16,4,11,1,(NA)
Pendleton, KY ,1,-,-,-,1,(NA),83,22,59,2,(NA)
Perry, KY ,41,1,4,17,19,(NA),468,106,331,31,(NA)
Pike, KY ,13,-,-,3,10,(NA),451,57,372,22,(NA)
Powell, KY ,6,-,-,1,5,(NA),182,42,134,6,(NA)
Pulaski, KY ,51,-,9,15,27,(NA),1,582,351,1,115,116,(NA)
Robertson, KY ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Rockcastle, KY ,16,-,2,4,10,(NA),171,64,89,18,(NA)
Rowan, KY ,17,-,2,3,12,(NA),236,26,199,11,(NA)
Russell, KY ,1,-,-,-,1,(NA),41,18,23,-,(NA)
Scott, KY ,46,-,6,11,29,(NA),1,072,182,839,51,(NA)
Shelby, KY ,39,-,2,13,24,(NA),588,146,372,70,(NA)
Simpson, KY ,28,-,4,11,13,(NA),483,108,338,37,(NA)
Spencer, KY ,3,-,-,-,3,(NA),40,12,23,5,(NA)
Taylor, KY ,46,1,9,14,22,(NA),484,137,329,18,(NA)
Todd, KY ,8,-,-,1,7,(NA),66,26,38,2,(NA)
Trigg, KY ,7,-,-,-,7,(NA),150,37,99,14,(NA)
Trimble, KY ,1,-,-,1,-,(NA),12,2,5,5,(NA)
Union, KY ,9,-,1,-,8,(NA),115,39,68,8,(NA)
Warren, KY ,291,1,33,74,183,279,3,116,561,2,425,130,2,682
Washington, KY ,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
Wayne, KY ,7,-,2,2,3,(NA),126,48,70,8,(NA)
Webster, KY ,8,-,1,3,4,(NA),34,7,22,5,(NA)
Whitley, KY ,22,1,4,8,9,(NA),311,81,202,28,(NA)
Wolfe, KY ,1,-,-,-,1,(NA),34,10,20,4,(NA)
Woodford, KY ,90,-,4,8,78,40,464,84,358,22,249
Acadia, LA ,110,1,10,15,84,258,1,330,273,982,75,1,761
Allen, LA ,23,-,-,1,22,81,34,2,32,-,387
Ascension, LA ,446,10,39,34,363,252,3,297,583,2,405,309,2,418
Assumption, LA ,225,-,5,5,215,76,449,91,332,26,326
Avoyelles, LA ,38,-,11,8,19,73,519,203,306,10,727
Beauregard, LA ,105,2,13,6,84,113,550,184,340,26,568
Bienville, LA ,42,1,5,7,29,29,118,42,73,3,106
Bossier, LA ,1,325,4,39,70,1,212,610,3,994,669,2,968,357,4,467
Caddo, LA ,2,396,35,160,700,1,501,2,075,16,005,3,671,10,745,1,589,16,637
Calcasieu, LA ,966,12,117,217,620,1,169,9,010,2,799,5,745,466,9,282
Caldwell, LA ,34,-,-,-,34,33,95,41,45,9,119
Cameron, LA ,42,-,1,1,40,34,219,34,164,21,218
Catahoula, LA ,6,-,-,-,6,45,136,68,60,8,146
Claiborne, LA ,54,-,2,6,46,36,279,112,162,5,257
Concordia, LA ,71,2,3,12,54,78,585,126,432,27,431
De Soto, LA ,103,1,6,4,92,181,779,159,551,69,709
East Baton Rouge, LA ,3,158,60,129,1,106,1,863,3,297,27,674,5,854,19,632,2,188,33,450
East Carroll, LA ,51,5,2,6,38,38,182,55,111,16,180
